uin,chat_cnt
f8c77538118d5bf6dc8ccc9adecc1b08,4
af7243f815c1fb8b54d8e948d42dd12a,186
3902d9a86ee78d46bb255ad021a29f60,27
24bce1ea69fa483e7bc491795e441f30,31
235318386ba84d182dfa220adacdf949,11
146130e396cfecb1e2bdafbd50da9602,58
bd6c25534f23f058e728f30dc6d49be2,6
837b0200937c3a8de1f6e0aa5b89d0e9,2
b95e46a69883d4edf49d3478948ecb1e,9
3c3a112d254bf2563fd016400b1dc713,3
de8ad74e4ad0b46f4f3c0249bee42375,42
88a9897c6687ccf7bdc3749429283bc6,22
da3e55a7f3c833f4bd44bb44c847a193,49
80fdc06ebf2ce410d842f11c9e25d229,12
6daf84f612c67e0608ae41624936e31f,58
bbfb817449994d7a9c38a476a5b0004a,18
032f9010af4ff27ade743acd3f6d21d3,119
8420d87ee893f7f2f4887874c7209518,53
a870881acfc086e2ab8b4056d19e30ed,44
6923fb4bcd271412620e8ca3743ee34a,1
cde585df14950c88b9981183a5f15944,24
6ff55bb502936182ec640162e4e4bd76,102
2a4e631bcb39969db7d3207c5d9d955c,46
cea6e90d5e1f6a5639aa04581a02a27e,48
b77a87a393a32edfcb17dc74ef946c8f,28
0bea7a6f3f6c72f54180cc06af60bfab,35
d8a23b1316e3cdecc5ccbedb0c80d692,41
17649d9487a80a799a7fa9533ed0eb04,3
e18771d4c30271af8d6dd224753a9e66,4
a75ed44eee9976ab3ac7172e8f5ded5c,7
7168572633364c5a6373b1eb48632740,22
20f9d828a39d817a507ec36ab54c3d7a,7
65db0bf54dd5abf25882396c73c2f225,50
3085090a3c7c5ee9f2106c71abe4024d,56
6a0a68db23f2f9bf6b419cf89e17690e,17
566a7e2839ab85d759fa31cbc3adc5b6,84
ce89bc9c1267b7cc8140e6881460cc1b,7
1f797fdf776844107654cb4f2fadb7a7,14
019d76349f1dfe17e50a9c964b15a6d4,43
84dcfb50f21fbfe04ad0962960358839,54
6f03ea86cdb90c8f337bf13f82d4e09b,191
80157ac20694f0fd1a87cc9f3e51f428,54
61a981758487e50de018c4281553a3ef,15
a46a4c424487266c9ad047351580afa6,1
ba8528e665875a3f83729bafa0a44a2c,25
9a96296a51a37126af08bddc41ff0a90,34
50d80b8c0d4d8d5b7a6daef8e7934e9c,249
4aad71ffb649e8d830c36465b846281e,49
36756642627381d86f29ea6428c8e054,13
1bf1a86ddec379ab3eec927ccea66a4e,25
27d354bd817a987baa5028b1f172f393,9
0663bc2387151c19c766e3cb3bb849b6,102
9a2d842bff55702efcace5057943aa85,1
17bc126734095911777982e1f586de69,53
4e871c8d55e320f95a49500bd08164b1,49
20c2ab54ac7fb07d9ee6777c857693ef,58
daea616279a54f01d23de74a3ceae58f,45
34932be1470a14e8f41eaac01e3151ee,49
b0043066d2a498a355294b6ddeddbe7f,140
392b1e498f8900de5e73c3e6c717eb1a,46
dd02ad5f72037a2fd4b48aa76e962d22,67
bba6b1a433cff10d0a1280cdd4a8c269,14
ef90bbdc46f401e6b7b89fe09cd6af1b,36
95c8664621c42bd9ac2a82c1ba7680b2,15
0818e76fcda235ed0ef639a7bb72d99f,54
1e0727ee2dee3ba49de68b88a6bd2f2f,29
16f0c99ca2d98d8a7f178ae9a0b966fe,5
a14b40292f5f9855b4d39cb3cfcb4826,139
1a366fad21608213ad859789602407f2,19
145c5c0b0449bdda4e5297232d6672f7,176
bd22bac87b11414a2ea7e2307626bf18,171
78ae4dc6831583da5ea78ef89f76eb7f,14
4c4c8c842c36d711d298279aa9f28c77,6
7dd34c08db4a8a54f41138e3b1622c0c,5
7d5a218fa11ede83eac2aef898418fed,27
882d4656acb2918779262bddbf08d278,37
ef39e36b1ebedfe04816fb0b1822a1d8,20
25b8cd92081a0f0e7fcadb45f671efd2,22
d33f7552a2107801d4911d1480b4d079,218
95fac32571ffc9adca3673b59140bd10,3
13b815939e11ba882f23061b5a4666dd,1
f553dd1a18d8c9e33c91163ad91301bf,22
90e9f20537c6fb96dc82c6e3144d9e7a,87
be584d8cad0a286285312ba99b2fd3dd,18
415947fa3ecc8d231d75bafb58b3440e,108
b175e62ff7d305c359f81091651d887a,13
c9f3852aec3a1c60bfb31db6f75c3564,10
4af05fdc821236199580efeefac5fdbf,4
7c211a69d9032fd818bcbda5f1bd8753,19
52949dd74f03ff2d04a9988e173b0852,182
93b70a5449e41805fa91b82572fea88f,13
1032cc2c49d3fb64890d6e2e0a280bb0,1
e3e896367b1c1435d8b36d6eeee6c294,142
171949de9677e12c4009fe10887457bf,13
d69259340cb90ac0fc01aa32f721d889,40
ac3b77f34b64fb87513d89abd08cae0f,32
6bc54085d13cfae65076b616ce8d8280,8
c8f6bc7a421b977dc89bd2d72379ba1d,87
afff6371ea57ed007a738586ac88a1e8,7
6f43436c29e7dc371c5ff21854a4c010,142
89d251b8a7a7e2e87376b04f35c28004,109
e007d6e70dea1b37a16e3cae1a7b55b7,36
6ca83e676e4d34cf99756b66b3dfb31d,165
f6d72fad3854e8aa1f2fd79e0f1969a4,61
2b096b2cab93afd411982a45c4a8b178,14
473ac8169ad4a62e2cc335f90609238d,98
2f4abeb2b1235fcb3d1a1e010c4665d0,43
36867969eaebfb68f201f521e6b0fdb5,13
8b59102c4c1e9154c00525413291fdc2,144
437b9e3d32bcaee6dd24ad08709bd1bb,88
03736f1d697d092245729bbe0beb1796,12
0a065df03715ab8bb9c324486bc843a6,280
baebf67d6233fc4f6fd5f22437519a7c,218
d0ed72fc643aef2b347b2db6175c2824,38
f0ec399d6e2715dfa36febe6fa709184,13
9a71745aa36191ec606dff5c121a0b4e,18
c387de995713c6acda9f308bf5ad80d5,11
36786167aa9355674f121fce35390fba,106
ef2249b7eafc296fdf27ac69c66caa9d,68
3f81758f5aa94b7dec3701c98be838ee,53
5afe19161bede47388ac0d58f1452c77,3
139ec662d7dfcca16b53b2799f67d795,11
d818ca1a6465e6d1e5228a7d7695086d,17
78cc0fcf8f144352414dfc7805ae637c,66
a548a8607730b317cb28176fb1921721,1
40d49df38c7094569f6ba842411fd74e,3
6328c91ca101f51c0e0c517f58250266,50
9672fe58e80fb80ddc59845412ad8a53,27
82a4dc9605af17c208ba290ce6416bd6,15
c3d205eda21679bd8c52a6d013df964d,13
ea2037c50d1502bad2b52c166542e616,12
1ecbcea18966ef9182fdc0ce562c779c,3
49e2621db7e37fdfa896aa8b70275a4c,85
44ae28f53d09a9552c47db4a5e1c0cea,24
a75f865777a3e1ec4fff221bed030384,75
fd4587e881e7bf583a387db8c4d59321,50
b1ea9005ff67732c135e62af1b625051,17
138eeb1bbe669860b90a0e4699d1024e,3
efe480e0b6ce4d2d217f8b0562510bc2,7
6ef923078b38e576e3aa65339fedb2cf,134
e5aaf5291162a98e1569f57ddddf1c31,15
3942b89cb3c0931faf0e15ea175f3c11,60
e53808fc80d09bc36bfbb2cb95e0b510,13
66e81ab3e7543c929b7ae01c124e1beb,25
6e729de88633d42eb38006c0341f5cf9,39
28f1dedd4036b247fe59316d11455c15,68
1fcf4e28c021476424b2aafd7b7732ab,43
b77a7f3155511f4fbdd503cc2c9d3b1a,9
186eda63a4d3612e6ae5a8ee0c9f1d77,30
4669a184a3d37a4c5e66c3d7e8d80eca,2
bac9e6b3b4fcff2995e23de34652517a,29
8f38353331f172765a3e146008fad6a9,7
715c86da3f40c456542b0ea2852c0271,128
2561121e41ee070fd883963204327eec,83
8005e8b90f27f368a9ec098f3194304b,12
2c69caeeeb5fdb0fc27e00507c8145dd,150
c216e1f2ec05d039bf4d391bb656b52d,38
7a55141e6b5fde1494d63a413a6882d5,77
b3e5368561b0bf05030a5f88e10b8e9d,45
42f20f7b689c7ede75c63ec22ee61b0b,6
dacbd5745903de3c108cdeebbd41d38f,29
149fdd1747a2cb7696a56e6c58a5d9e3,15
37b015f50fde4af448eb729445cb237f,1
82c9ba7f7a5713592f6b7a3e9d1a975b,67
701a8e13a031ead8404e377dc7ec582d,33
eb6fb6625d4dee64fb5f4c2662af01f9,36
0be660d31d8070e177aaeb22dc25c00a,29
a3d2a37938187b9a7712c70f0b862dab,8
0c32301861b1a54c49a9bb6da3a5fe9f,70
a06dbed404b9a9469ba13bb3a282cc3c,54
12eaf17eeb8aee14ff0a2021edb02afd,6
dbb4819ee8f57ffebdd447a21d131924,41
62072c6c6f4b012dcb4a505fcac67a0c,73
aa86ddf8411c5c2f15df4baf1c09213f,66
129204d4996956b79265bf4f21d40918,62
d4e2db7fe24111d011fccfbc494e6f2d,5
a6c34f177c0e1468d028770ad0c9b5db,216
1fde96a4bace7aba24d75586f23bc9d5,10
dc274ce6b743641b6d209d71f996fc80,23
c6fcab30ee6fdfee2955cbe64dff2f56,157
7c771a78549c0a2d12229004392f050b,36
2e80bae2f94db9bed8c3e3c22d359bcf,6
196675094c85108cc1d6944effa56a6d,7
9cea765bcff33bde52d3ed6ad20e4ccc,45
65ffbe1d522a00793769ef699ae9436e,70
515506d62168a439620c59857167f94f,8
02579f44b6caaeafb4e15ce90ae7c0b3,51
3e52ffd7794023280228637dd1a4aaff,10
6c217dc64ef8317fa8f82ea6155b4249,30
9548a94672c6aa333e067c6022a876e9,79
7623feac935822163fc12ec8eb48643b,19
1659e192d34efd48d5980b7c7ed5776f,61
2dc4e239ae84e16c0a84c373135f1892,2
fe2b845ff93c7b6fc8fbfa2fb08908e6,33
d8c7c778f26ea1f1bb584fd185894d1b,1
a0f69a96cc138f71ec96ae19cc423a3a,23
3e0c6e1ca8fa1eda54bfa98f790a82bd,83
bca19cf51a9b10b76cd401bc76950ce4,3
ca09154678f4ae0d435f04b2ce6e3eda,61
ce3c1f78b0425c2e39be91b3ab2f6313,88
a9d613edecc9841173d618439bae3ba6,30
9a9067012b97457e31eebd370be190d9,53
40c581afb60e86b891b705606aa471d4,20
c7b327ae5f4f886352cb0cf4ff089384,73
18ea94d76c787593678a09e192abe20d,142
4df9d06c2b14858da408a1aa14f3fb08,18
f090377b4410fee5809ad8d7991806b6,6
633f4af6e8ed618c9900750ea434fe63,6
2193ed193986335b66c91b0b7509fbda,26
c359496441eed58a6a10dffb192b6b47,7
162678cdffc13a34b65552b5abe95447,4
315f889fcdc8b46859704dd99c35f7ea,92
e0465afc83987535954ef407372f44f3,94
31409ceaf00fce98dc902d814f17d8cf,20
efc8130188de7ae0ae81fa1d3ee5800e,12
1373e1e78ac7a01af7c79b4df7be9b70,67
57da8a60c35928d5fa4a71b41b1bddaa,13
9929511b1557a8cfb6a7d4b3c1538c50,7
55d8a69b40290443f406e39c2139d6ed,19
bcf02372b59c0e6249d7daced86d6252,48
b4c48d303dcdbd57a453eb5dbe8698ca,46
146d29b4b5a0859d7ae957b7b1f246ea,5
0a8887c9f5e70c922970d74ab0f8fe63,16
d3e13435e1465a6cfe73800dfa3a7364,238
63b57403d7d4a17c53b5f14bd887b530,58
b901175579da4ca645114f1af64df4b5,7
40967a684a681a178f6cbf7ef28250f9,8
209447d5e671e591794d5d1e50dbc072,48
104bfb13a1d7a597ad68881a1a884354,188
fccfaf1cc8a07e056741013260d74b6c,29
a927285b2125cbe87a5ede21430ba47e,134
7d3ad56cee58c3407308db2bac457726,39
4505c7dcc572612d7282f16402d8f05f,9
843ef1876fb74221311d9b6428f8c57f,30
eba446e04cafe27547a5dec2eb235635,7
6077a6e057179238d28ef306c951f24d,59
73be7b1a2cfe96b83c3931d91de2e824,144
050661955fe7ee5289ef766cd1fbd940,6
fc24035a93a88c775caf4b384d75a45a,56
bd1439e0789d565b437409726b5fac7a,7
ca06c81a2149ee5b747cb02ee179cca0,63
aa466d9148a265e21ddd865d9fab7a73,32
ce1858b493ae3657fc62c8640a4177e0,28
7da77bf250f61c24081996c837d34cde,40
8f9c419fff6033703c23c7cc0303f0b9,120
e5056d547cf4df24ba08a8d6c561dc29,34
172919d57491115febe08478b25d4a3a,203
5faa0cf954aff2d2ed6a791c5f0080c7,29
a25ed7f6760584f3d17f651c8081cd59,18
959b8fa45dc6650358497bcbd83d79dd,5
2814d268539f5866aa749d923a7215b6,4
a2a57749b988a32a65623e8403e01cca,11
32fdd3cbcba9130c7da826b05ff76ca7,59
cfbe85a74efa2890320891bcb43ea4d7,8
60278d02ba48386b1290e8a2feca987a,85
10f7e8028a86a01a9eaa0c873ff68393,6
d9872cca7cd89b7c320959505c4a5130,8
15dd583ea633220edbeaa4354ae8db18,27
7ec5acd75bc2430601d81a95ef4c8aa0,206
6b858a344840722e5a46209d3cb90125,7
b677468f1380f34423fe511847ad504a,96
cdf3e5eb5afd166aa82f0f00ed9c29b2,78
29a48e0739b970e717098c92183a5e0e,205
55a2f7e0539bec96353eab5d60dfac67,60
fcbf586751f8165bcde3de895fa56982,17
a4a9ebdbc67eb9e7fd59f0041f4c0010,2
64dd8a93f60d2b3b096abae6257398f2,7
b99fd6c1e95d844e10aea7a266695e31,37
8829208841347ce394f6ce31eafd78d1,75
d3109fd0c412f2182fc5338c16cb98bf,8
11188e4614fda34bd252637aef29e761,30
c2a52398997256360049b2f663b8c36b,2
50f22d25fb426596ba3cad9ce4536c74,56
e70dc029169ce5559369ee1291cd4eb3,65
3a8d2e44634801da8556eafa00dea350,10
79ed29547d9297ee478c7845bf9d78c8,36
65e7d519d495f98c8a3aedc7b0fbdea6,30
f4de2a07671f0ca0e6f73d8053940dce,65
41b5ad0b5406b12aee9f7c307ea981f6,129
a061bad0dd875c7bf88ce41d0908a6d5,14
ca942e401e540f2bd9576d997d198c7c,49
fd256d4019d3eb82aef2a6cbf63557a2,6
c4fd6b1c3498847e9695c92371b2c640,16
16995d99b55b18e2e3818ecd5c53a665,12
b3ec041ef82fe621f72a0150271880ef,3
a2933cf8190059ecf1f4eb9fd913663b,5
712932bef0f1204a83951d4c844acfa8,19
055411e342791b5ed838f854859eda9d,100
70b7df6abb32c821dec2cc082fd0424e,180
650f0b8813c94f24400e5259194e532f,12
d567c969bbdd114dd2e9f1fc3dff07d5,6
e4d66008893d0d4b6df4c545444b26b6,26
1398f6dba489ee93ac136474354b0802,116
37f786fba9d0b4f74cdc8046589bc34a,26
8dfb4c078a6592686ce47d60af15d8db,29
c0a89a6a2b902789c63f753ff2e76725,24
2800c290e939a1480627bf376366a791,31
871346e9e7040504964efc80bd5e514d,47
9a69ff65984f4540727c727d28b792d6,4
34ed47d83fb236048529e7f3338d353e,6
a26dcca4736e8ed4fbcbfe582a704622,6
641c4ffc8e6bb373e2dfa152fcacd634,12
a7eaebf9d000d5720a0576dbccb09c27,43
c9d1a2c679c570ca879265fe2334231f,7
62ebe55dba9c2c64f8db69624d77d710,10
8e1e39419e18262f8134855ff4de6b2e,74
86630039586c8f7cbce8989d0a833ee3,25
9f64871fb0268b4b4a7971db1399a9cd,151
c5a02ed26245e3df57e100070979b73a,15
1c9db4a5e7388bcd4901ca20ee52311f,12
99188c887745ce46e9cd315fb2755bae,93
a4bed388494d13d026c1721b83c64807,12
a975ef06db799f6e8ec1ab7973225956,2
c8cc7385ccfed851cb59d0bd4070be55,2
07b85da8ba4cae72416def9215eaa6ff,64
16d5d3bc7651fe182e8592baff3dc594,8
37bd7175bcc5c5c2376c3df395aad45e,38
ef29a993316dde04214062f4d1bde197,22
67eaca15435f7fa449298d3fc76ddf58,65
bfd64915ad685db168752c0f2fb4d88c,9
8f5e8e4778ecdf8856e93f21c6901533,24
0e7babb9f936f1be6b94f519470474c6,8
2f2f46f9a80019a2d85e7d4d1386ef20,26
e24aa034ebb8ba750e7f597fe70ec507,10
2b27c820a4a41bff3a451014df1b1883,184
0fead967910647af2a5f1e30a1f2d6c6,3
c7e71e70297149527524f11b8fd0b924,120
8f77e80bba3ae16da793d614037450cc,1
2f1fe3feacb432ae16b9c7b60701348d,10
438482d248d1c4957e4e425ac8dd601b,58
c7bfa315031e787af97800ecd327a084,3
25c68f2c7e18c45b83821c851432aafd,13
3e5a056da0b0452dfd17aed276d9e85d,24
03728b2ba513f4128be3c498cc105ed8,34
9807bbc7da9e5d3d36223ed7468f1baa,13
6961b03cf0f3206282c8441104d778a6,97
fcb2a93e4634b377979f56a6ff9408a9,3
f7a7a3e1fe92844e1af90a7f735c6366,25
5c6ce0f93d157a1452b8e379926b040f,25
815760607ae78cb8a2674b05fb265cf1,22
0cd2c1311378de84c6af075e1d586ba3,43
5d6540ec21f604bf80a2e5323df2551b,31
8ac354d528b38d0e6d1aa8a9e87459ca,100
f217cd7ba89b88d9590be93b124f0cf0,54
7cbf171dcb567ed2bea2c8ff475493b0,33
8695619d921437e83c095c4a54921838,149
916dc20b4850781e140faacee42d1aba,23
9e06b7e62188b4456be42106ee3f42c2,47
505076f73de99e4f9b8d59461a6889a5,51
337fb70b8e3053e218b562fa59271887,10
3dbf6dd0b7e26a5db12317cff4d784b0,33
482d460b548e1d8409303412e1149bb2,93
1676432d92616b2b11d1e33e27f48fbb,26
b560184e5154852644b497db456df27a,87
d2972acc168c1886d9ce12662a78d96b,1
5737245c426f873440195750d4537f3e,19
e0a559c8574fa67235c0cc486d40c888,1
f299580a6763b34fb06fcd9932575f37,182
7f73ba91d45f39e2726a0812ca2157d6,5
b77443eb29d8b5f8d62dd1c9d19bd6cc,26
f74f248fd9872408eefedd0f44d5bb79,61
7a9ad3c3bbd7441d64fbbcaaeaddd370,4
2e2b7cd3c26c41a2f3d08282bacba3b9,7
9cb63a1bcd24623b977abb357baf759d,136
d0015eba8a3a74e9d411101554c83cd9,32
b2cd98022767b0bd2b3a3ad4f998a743,4
a2dd5d5ff9fc4e60fcba8c255d293a14,1
2fdb246474c22406b0831d6d4c1a1378,7
7a077a0710581be44027a46e4f98cb69,8
13cc6ffaf4d9f72bd701cca06fe77bf4,16
102d0ea36f2a05be2a4584af15df5eb6,5
405f4e2fd9cff64369279250ca189662,20
4106823afa22e8f98386bd9037dc3f6a,75
22ba9a2b8057f02e044232572853cc2e,19
4c3dd5b52967b5ed3a5cb74be738556a,41
cc91a112ea9035be5c237c22a69ce16e,4
f1b38b6a319bb39b271d6509e1f5a273,20
842fb4e4378b5649ec2b5e0a3be15919,1
ecdd2822899e3ba3ffbedb91b8af2d24,15
235a84feaff563e720dd2a2043686ea3,11
e7b29a891e4e1a66dcbe4fdb8cd9eb08,48
1a30cf1d966529ae933f974d629f2f1e,3
1bdc7773a7c4941e3fb034f2dc133131,151
1f47f6083eff19502fb2af4d9377d8a1,4
d568c675f47a0623f0aaa9cd9c44a37c,14
8bf938caa9442e3ec7bd1c4186e2206a,7
6bae57e7b94cedd6c4ae9f5114d0e478,32
79ee258a3a0d108ed25c8007ad829b3d,17
38f8fed999345b451b695b109407cc5e,5
a171933602923406648810858ee287f4,1
5b47a35f37937da3bb42365f0d91950a,47
15d810dd7a327957858d1fe7e2c53f42,9
de8315190cc77924f66c049da2f839a3,2
a17f0385f2d720e12ccb2e0dbac4893e,66
813dbd593eb8820503555122f92e125a,27
549dff9b228cda06e0128b3984ff9170,6
ebd2de603158640260203de00568d1d8,5
0afc9ef3129bd38a61d52a2a85a90592,26
88d90b6f12d85d4b59bfe9e1e327f12c,38
2221be57e70730f5a1d6e2091ee47d2f,12
f5e540e4af56ea0f8a1c700479182b03,5
73694a70226f57a6d224b0c365018781,26
91bcf3d225115af71af942b6ffd9c492,33
06c2cb8e8cd3172c3e31460b5b61e08e,69
cae2581c8ec83b040102e376eb2049e4,64
fee8b28847087239d38670dd2afd1bc1,1
f667177c85e25f0c580daef1dfd7cc8e,34
040377ee5a89ed7842439d585ca5233c,22
14765c59d4d56819189c4e21d7a41c1d,135
1ae839ac2861a6d1f5e7f06fd29f6bc5,10
dc45f21196ac51da257b47917e0c2267,5
ea6736aa6bcce5a71f94531e9eba3c10,4
a8302303b34afc0d46a6ec0afbc03d07,5
1a1154ee30b12dc93696c00731bc2315,104
42a36684bcc9e7fc48704900fabc50ed,7
e1a4ccdae8f5461786ac548bf1f31102,1
c2bd7f4ccb2cc7613e883e755ade9cca,35
133ffec9842b571ed5560212dc18163c,71
ab289d37743d8e7a45a4e64651e058d0,29
e11f728c0864ea4752c0f38c68cddfda,11
c1df904f2fdf7c70e01462afdc9764f6,46
0cfb227a36ecf8bd144e46332b566f1a,22
da41cf4e70271d9da39836c641f5a67f,11
bc367d9b720f6e5acf4fd80a0c260209,25
dfcd8e3707adae891e952ad3680752b3,33
4c8ab86dbf075f14297cb12e746a2677,163
6d499b7dc8ecdb2b068faa02915551c8,268
644b2acd778c17f5b0e5ad6d1bdccd53,77
78c3340c2346fd009d823d13478b3a16,12
1039dae92fa6e1f0b56ed5167638ea1f,2
cf3e9d6b4e08ac6a860a1a4b09617883,69
a426c79931aa3109537ed9f512cda4a6,135
a3e99e5598d6b84c5398643cff015826,28
c8c21b1437242c4dcfed52453779ce44,51
926acd06bf0ed361ef97645d09eb9cf3,19
8afd47276e93f96e94286aa4e32dd559,94
85cf81979879639e5b63b9f27aa77512,174
845fd423873b100863eb4c2479f41d41,235
b399f73d5bb87e38d27b9e16ad00fff4,145
130bd5572301b006200843eda511cfce,41
9aab656a0fa9ec8dce72b86639083223,49
3695c388b6131c7b5f3bd86ea559ecd5,4
ef8b0abdd639800ae42e20ef4ce8773f,34
3312fd7c9a89e8d622f16e403d462c46,166
72bcf86f30d2820477f3822d9c14fd55,15
843344ef1caf0082cd601a85f344b2ce,25
2548044db7aadd1f5039a25dc0e7a942,4
dce5a863786aab27b002f8e0334dcc3c,65
5a3a1ea043dccdadb120f613a58dbe53,24
d74b17501ea3b2b6e96f7e7b7e925a39,8
efe56795c986c3369c52f43637e57f8e,154
90b730f39569f617d48f4145a3acc9ca,32
350731ef27c9d5ec0d7651f912a078f2,15
64bbd2df11b1178a6d48bf28432b665c,12
059b9acfec2ffeb9ffa6e7d8586301e1,77
5e89eb8b902f3a96060d2d7785513b06,32
3eba0bfd402f03d4c80512e0f8df76e7,60
cdc08cc745576b0f6851339ca96c3f4c,4
bd5f535d2bee4248783a4ab92554fd2a,29
2aa5c17b8b3f2fc22184892feb0a8c30,11
89d6e35404ff202f9492ed38cc2f8145,2
44365e2076b8ab5d8e67189a6ff5d9c8,112
fcf6ec1faa4d03fa43474721bffcd92f,471
625f49570137bcdecf7241234eda52b4,13
31124d1352f5d0aaffeb12329649fc2b,16
531d3404c5b69abc903657d6ff7d3859,10
9c281c3592a6457af8980594c50d76ca,7
50a471216295c43fac2c7f55eb7f72d4,6
a79012f0b7744609e4d71087a354a013,26
19fb2f646f8bc55c68794765bab936b8,8
a585c8aec8cbc93504d7f9c5910056a5,52
5d6ba88c92de7134e3362cb5ab5715a5,11
9391909c54fed9066395f5c929d3ff7d,37
d00314a8306cf820c8e5bb01a98cb5e6,18
aa26e1c2b1ef9692a0b8e296c5d74298,14
fe2d3687f0cf19a081ffd507a6da644b,21
bafc5036f3ad2c58556fc1188e72dc73,20
443bc3e3120dacd6937011b20442fa6f,9
d5e2313e5abc8baeb7ac0a49417093fa,143
5c66497e4c004b2447d458905fc58986,23
6ed678b0be61dd91ce73e7119eca4e6f,19
a1c8a33727c1e57b259475d961385360,80
a92172976cb5b7987b21b73f69a706fd,4
c91de847444be65d2e5a62464ce0e519,5
3d68a48c4fc1005e33a3a99b94d863b0,3
5ab4702a9c40f3e04d8de5c7081acf5c,423
ef442fad643372c642718238068c9c05,3
67b5706800255f5ae27996277811edca,27
4c4170fa978b04bc25b1beae59d8c1d8,1
55c6e1dcad42b5caad2f34360a42a7e3,96
202d353ad19a255d92f3a310690995a9,42
84edfffd5c095a5ed5dd09eb9bcf0164,4
25a0950edf50a0cb4075aa30ab5dc9ff,12
a7ad936a4b00c6deace14b414c253ffa,119
64d595279aac6c9f731cf12c31322fd2,1
5bd48e496e221a4e93d7c17034c50dc2,68
06637d5742095746fd34d5f762546092,22
f8e316d091ea53665bb4052a95fd3bfa,7
ffb76c14ac3ba20802685fbe894e0b3b,4
54540e35c62e5891919346049f537daa,158
5727c6910ee0fc85bd204da6af0291e3,56
f0828a6158401835e80599e23dd66d45,31
c1ff450c78e6a665893695807cb72e81,6
a9f2c71d365d430b5164191d409ddfb8,81
999d7083791dba28b9685bcafb0158de,4
28d4a5098fdb5c6f1d7cf51172b6479b,12
5351f40bab6a190f229a4e61bc8ba452,7
95f4d19923fba171b01e039c3201ccc8,1
463c387242a32b7e8d4534e010ce434c,11
b61e1dcaf37b46683d560439998f5499,184
9babbeef56fd054fae90fa19f3732042,5
5dbdaf83aae1c0d6b2aeaf644cd42fd5,17
5e9a723168b832626b745e9bb41cdb7f,14
8f0e3b37b211163bb6b4da0de3f77452,9
66a97d57907cb88d6e2f39a605643751,6
3ed2b7f9a7a81725b416e2f4e89b263a,21
c50a802df187bc7ec52ea1a8ba43c49c,5
38aea5fe717ba5b25a85abf093142099,9
117b8e047b5f3469b3e061d1b43c62b4,18
973a783d4d4e1342a44df1688f556b10,41
e7259a978b45d7b336f68dc5696c03e9,131
b4c1dbae2d5c471cfa0877398355c11c,9
5415f900d9551d203bfe520fa23247f9,62
087ac08cf0d7538ff2018262c601f743,15
16c7491088eacf20365e0140bb129267,69
b2febe0b514c74032c918ca3588dfd90,27
a8000d51c86f3b85f5f09e3e359a4652,7
e1c7fc2b0f528e58dab40beb016a791e,80
e9bdac0a2c2af8cd955942d8f971c0ac,38
c4cca1e8110add6ca98503cb8fa9f8a1,14
4846d9fca049184456e2e3c290a7600e,4
b367aebf207bc8375c5672ebecf9af5a,6
d8e07edb1351ca3bc43005f59a3a88b8,49
f4d43e8361aab5dd5f791dd0ccf6de55,88
1b3cd7e753ae834cb4898ce607f0e123,85
6cf36480bc7278600fe40d3f8784244f,23
41b13da8a49a658d33ed4125f95b3b20,192
817aa730a9fbb8d6ec1f791058659607,6
3cf5b8f8754bec104c6706eb30867539,10
6193bb0853559333ae3c0c15c2acef60,3
f7728cec920837c4fcc10bbca0866685,255
6e3e6bdf07579a348e592f22fc8a76e8,109
913f76d88e5bc6403bb7bf83b8bf3b91,61
fbf9ee935b6c7bca8c600cab4b0cebb8,1
ea9d8ca8e565c42eb127d659537a21a3,70
20895676521dd86de5bc31f39ac4e996,1
39fd1b555f3923e5ce5aff8a7cbe9ef3,40
aebc78ace5216f5ec9cbe0b8770d1328,75
51d0a0087c4a8b47a2988450b25e7ba3,6
a1d1e64ca0c9617c108500c290aa14fe,15
ec361192c181b15c9198ea60a1780452,3
a41a9daaaae25e028aa5afd3b5b6eec7,30
a0c1647e80f9cebdd79a254d9ce59f8e,5
bd52cf08b78431db75e901b86101d8f3,90
b47e5e072845458a95644597d0f2fc6d,1
3d2badaec2303fd7859a8338c39f93cb,73
bb0a0315f73a184cc32428eaff6699b7,49
56d728e8122ab5ce9ca40ecc1c706416,57
b6c9c68c6e3e819bce8335e5c5aa9327,49
c54cf2a4b154ea2c036a9ad650533eb5,374
00f6b77aea767f34cc1f464ba985fcde,15
f3e1bc92bfecd22ab5b57eb8180dac7c,279
5ca988befd168a76ffc2e3c41ace17a7,37
5827330acda5d28f1ebcf8c537d12cec,10
d241fc2d4ed6bf69e6cc62cca29fe51a,55
aba7d7c97fd2dc7aeebfdf6cc0137cf5,12
773d5aa6ef7a9afa34e8b08384beb42e,2
f7dce129fb6a7321e0696e58f91d271d,64
14762312a059b1d6b240e96071b0b252,87
c8d11a36743c7c4be9483aa751ddab91,3
548eb65047fed8f9d438545f0a89e799,19
598910f3ea7e7b7bb51fb3fb301768a1,4
e90d6112f702953f09d41b34e237443f,11
b894899b90d77953bab4baa7cce7ef0d,97
7e09998a3cb0bbe5f94213923cfe4a0b,18
ff4e8625a50d75b05f68a1ecc53627df,136
bd8f70f48b0b34058b76b7c581b04d14,63
ff0a5128ea5a2de393c24441e206a02f,24
cb9514d12bf34a1e65ba4bb40b1cf748,52
87161f394660b8e16f6e7eb492ecbc3c,89
cbf1f26c9d08672f72809ce93651d903,5
